brand,name,price,event,img_url
GS25,찰랑꿀맛고구마말랭이(45G/봉),4900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809653410394_002.jpg
GS25,호풍꿀맛고구마말랭이(45G/봉),4900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809653410363_002.jpg
GS25,호박꿀맛고구마말랭이(45G/봉),4900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809653410387_002.jpg
GS25,산지애)자두350G(팩),6000,1+1,https://image.woodongs.com/imgsvr/item/GD_2345001813999_006.jpg
GS25,오리지널)군고구마빠50g,3900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809857620414_002.jpg
GS25,라라스윗)골드키위파인파인트,11900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809599361798_001.jpg
GS25,라라스윗)바닐라빈파인트474ML,11900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809599360494_001.jpg
GS25,라라스윗)생요거트망고파인트474,11900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809599361620_001.jpg
GS25,라라스윗)치즈케이크파인트474ML,11900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809599360517_001.jpg
GS25,유어스)평양냉면육수M,1600,1+1,https://image.woodongs.com/imgsvr/item/GD_8800244140706_004.jpg
GS25,해태)생생감자칩황치즈버터맛55G,2000,2+1,https://image.woodongs.com/imgsvr/item/GD_8801019613784_002.jpg
GS25,에드워드리)김치전스낵40G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809682781151_001.jpg
GS25,삼양)탱글갈릭쉬림프파스타(대컵,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801073217294_001.jpg
GS25,삼양)탱글바질토마토파스타(대컵,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801073217201_001.jpg
GS25,베이비스타)코코이치방야카레54G,2000,2+1,https://image.woodongs.com/imgsvr/item/GD_4718005883042_001.jpg
GS25,동아제약)박카스디카페120ML,1000,2+1,https://image.woodongs.com/imgsvr/item/GD_8806011618249_001.JPG
GS25,몬치치)초코카다이프팝콘55G,2300,1+1,https://image.woodongs.com/imgsvr/item/GD_8809027555447_001.jpg
GS25,슈퍼마리오)트러플파스타팝콘55G,1800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809913653011_001.jpg
GS25,흑백)중식마녀쯔란돼지껍질튀김,5900,2+1,https://image.woodongs.com/imgsvr/item/GD_8800244143905_001.jpg
GS25,선우)쿠쫀볼40G,4500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809963484290_001.jpg
GS25,선우)황치즈두쫀볼40G,4500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809963484399_001.jpg
GS25,대광)연유크림슈,2700,1+1,https://image.woodongs.com/imgsvr/item/GD_8809243177188_001.jpg
GS25,대광)에그타르트,2400,1+1,https://image.woodongs.com/imgsvr/item/GD_8809243176976_001.jpg
GS25,롯데)ABC초코187G,8000,2+1,https://image.woodongs.com/imgsvr/item/GD_8801062629992_002.jpg
GS25,농심)포테토칩엽떡로제맛55G,1700,2+1,https://image.woodongs.com/imgsvr/item/GD_8801043067799_002.jpg
GS25,롯데)솔의눈500ML,2200,2+1,https://image.woodongs.com/imgsvr/item/GD_8801056228927_001.JPG
GS25,삼립)NEW불고기치즈부리또,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068932164_003.jpg
GS25,삼립)NEW슈퍼슈프림부리또,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068932157_002.jpg
GS25,삼립)멕시칸스파이시치킨부리또,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068938692_002.jpg
GS25,삼립)아메리칸딥치즈소시지부리,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068941746_001.jpg
GS25,삼립)캐네디언그레이비해쉬부리,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068941739_001.jpg
GS25,삼립)트리플치즈부리또,3500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801068921403_003.jpg
GS25,유신우)바다속젤리130G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_6973160172273_001.jpg
GS25,엠탑)하프앤하프스틱(커피)33G,1000,1+1,https://image.woodongs.com/imgsvr/item/GD_8800269970319_001.jpg
GS25,핑구)핑구르르르젤리45G,1800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809704433501_001.jpg
GS25,머거본)김스칼몬드35G,3000,1+1,https://image.woodongs.com/imgsvr/item/GD_8801133012197_001.jpg
GS25,몽뜨)푸르츠사워패치젤리80G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809429533555_001.jpg
GS25,크라운)버터와플이즈니158G,4100,1+1,https://image.woodongs.com/imgsvr/item/GD_8801111963589_001.jpg
GS25,스마일)두바이타입초콜릿바,1900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809853060559_001.jpg
GS25,BR)뉴욕치즈케이크크런치55G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809288636756_002.jpg
GS25,BR)그린티크런치55G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809288636763_002.jpg
GS25,흥선)워헤즈젤리빈45G,1500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809841062473_001.jpg
